facility_id,drug_id,batch_no,quantity,expiry_date,last_counted_at,source
f_br_039,d_measles_rubella,E26007,16,2027-06-11,2026-08-17,simulated
f_br_039,d_insulin,B26006,64,2027-10-23,2026-08-17,simulated
f_br_039,d_metformin,B26005,15817,2028-08-21,2026-08-17,simulated
f_br_039,d_amlodipine,B26009,15556,2028-08-06,2026-08-17,simulated
f_br_039,d_paracetamol,B26005,11796,2028-02-25,2026-08-17,simulated
f_br_040,d_al_fdc,B26009,420,2027-06-13,2026-08-17,simulated
f_br_040,d_al_fdc,B26008,580,2027-10-23,2026-08-17,simulated
f_br_040,d_ors,B26007,531,2028-06-05,2026-08-17,simulated
f_br_040,d_amoxicillin,B26005,5216,2027-04-17,2026-08-17,simulated
f_br_040,d_oxytocin,B26003,90,2027-03-19,2026-08-17,simulated
f_br_040,d_oxytocin,B26004,51,2028-01-21,2026-08-17,simulated
f_br_040,d_magnesium_sulfate,E26009,20,2027-12-04,2026-08-17,simulated
f_br_040,d_iron_folic,E26012,6156,2028-05-09,2026-08-17,simulated
f_br_040,d_measles_rubella,E26011,20,2027-01-24,2026-08-17,simulated
f_br_040,d_insulin,E26006,31,2027-07-22,2026-08-17,simulated
f_br_040,d_metformin,B25001,1326,2027-05-24,2026-08-17,simulated
f_br_040,d_metformin,B26004,27630,2027-06-29,2026-08-17,simulated
f_br_040,d_amlodipine,B26006,9008,2027-03-17,2026-08-17,simulated
f_br_040,d_paracetamol,B26007,7308,2027-02-21,2026-08-17,simulated
f_br_040,d_paracetamol,B26006,8500,2027-12-30,2026-08-17,simulated
f_br_040,d_paracetamol,B26008,6804,2028-02-22,2026-08-17,simulated
f_br_041,d_al_fdc,B26008,1841,2027-03-07,2026-08-17,simulated
f_br_041,d_asv,B26005,62,2027-02-27,2026-08-17,simulated
f_br_041,d_asv,B26004,106,2027-08-06,2026-08-17,simulated
f_br_041,d_ors,B26005,984,2027-05-31,2026-08-17,simulated
f_br_041,d_ors,B26004,1519,2027-09-19,2026-08-17,simulated
f_br_041,d_ors,B26006,408,2028-09-30,2026-08-17,simulated
f_br_041,d_ors,B26007,560,2028-10-29,2026-08-17,simulated
f_br_041,d_amoxicillin,B26009,11531,2027-11-10,2026-08-17,simulated
f_br_041,d_ceftriaxone,B25003,900,2027-06-20,2026-08-17,simulated
f_br_041,d_salbutamol,B26008,67,2027-05-12,2026-08-17,simulated
f_br_041,d_salbutamol,E26007,21,2027-12-14,2026-08-17,simulated
f_br_041,d_rhz_fdc,B26008,253,2027-06-28,2026-08-17,simulated
f_br_041,d_magnesium_sulfate,B26007,58,2028-03-26,2026-08-17,simulated
f_br_041,d_iron_folic,B26007,267,2027-08-14,2026-08-17,simulated
f_br_041,d_iron_folic,B26006,477,2028-01-21,2026-08-17,simulated
f_br_041,d_iron_folic,B26005,18046,2028-05-27,2026-08-17,simulated
f_br_041,d_iron_folic,B26008,23787,2028-09-29,2026-08-17,simulated
f_br_041,d_measles_rubella,B26007,64,2026-12-04,2026-08-17,simulated
f_br_041,d_measles_rubella,B26006,36,2027-05-30,2026-08-17,simulated
f_br_041,d_measles_rubella,B26008,85,2027-09-03,2026-08-17,simulated
f_br_041,d_insulin,B26007,2,2027-03-20,2026-08-17,simulated
f_br_041,d_insulin,E26006,167,2027-07-13,2026-08-17,simulated
f_br_041,d_metformin,B26009,13513,2027-11-20,2026-08-17,simulated
f_br_041,d_amlodipine,B26008,25647,2027-09-15,2026-08-17,simulated
f_br_041,d_amlodipine,B26006,6030,2027-09-30,2026-08-17,simulated
f_br_041,d_amlodipine,B26007,28031,2027-11-12,2026-08-17,simulated
f_br_041,d_paracetamol,B26007,12130,2027-06-14,2026-08-17,simulated
f_br_041,d_paracetamol,E26006,6488,2028-02-25,2026-08-17,simulated
f_br_041,d_paracetamol,B26008,5681,2028-03-06,2026-08-17,simulated
f_br_042,d_al_fdc,B26005,3237,2027-09-26,2026-08-17,simulated
f_br_042,d_asv,B26008,8,2027-01-17,2026-08-17,simulated
f_br_042,d_asv,B26007,33,2027-08-18,2026-08-17,simulated
f_br_042,d_asv,B26009,30,2027-10-28,2026-08-17,simulated
f_br_042,d_ors,B26003,1601,2027-12-21,2026-08-17,simulated
f_br_042,d_ors,B26004,4378,2028-09-11,2026-08-17,simulated
f_br_042,d_amoxicillin,B-OPEN,4060,2026-10-29,2026-08-17,simulated
f_br_042,d_amoxicillin,B26005,8511,2027-02-09,2026-08-17,simulated
f_br_042,d_amoxicillin,B26006,12369,2027-04-11,2026-08-17,simulated
f_br_042,d_ceftriaxone,B26009,106,2027-02-18,2026-08-17,simulated
f_br_042,d_salbutamol,B26010,147,2027-05-24,2026-08-17,simulated
f_br_042,d_rhz_fdc,E26009,220,2028-01-27,2026-08-17,simulated
f_br_042,d_oxytocin,B26005,50,2026-12-07,2026-08-17,simulated
f_br_042,d_oxytocin,B25001,216,2027-01-20,2026-08-17,simulated
f_br_042,d_oxytocin,B26004,143,2027-10-11,2026-08-17,simulated
f_br_042,d_magnesium_sulfate,E26006,39,2028-12-22,2026-08-17,simulated
f_br_042,d_iron_folic,B26009,5877,2028-11-15,2026-08-17,simulated
f_br_042,d_measles_rubella,E26007,6,2027-02-19,2026-08-17,simulated
f_br_042,d_measles_rubella,B26008,13,2027-09-13,2026-08-17,simulated
f_br_042,d_insulin,B26006,86,2027-05-01,2026-08-17,simulated
f_br_042,d_metformin,E26006,4941,2028-01-31,2026-08-17,simulated
f_br_042,d_amlodipine,E26010,30406,2028-07-30,2026-08-17,simulated
f_br_042,d_paracetamol,B26004,42565,2027-08-09,2026-08-17,simulated
f_br_042,d_paracetamol,B26005,9594,2027-11-23,2026-08-17,simulated
f_br_042,d_paracetamol,B25003,13898,2028-04-22,2026-08-17,simulated
f_br_043,d_al_fdc,E26006,453,2027-03-11,2026-08-17,simulated
f_br_043,d_al_fdc,B26007,1024,2027-07-31,2026-08-17,simulated
f_br_043,d_asv,B26008,13,2027-11-14,2026-08-17,simulated
f_br_043,d_ors,B26007,965,2027-02-08,2026-08-17,simulated
f_br_043,d_ors,E26006,499,2027-05-10,2026-08-17,simulated
f_br_043,d_amoxicillin,B26007,15976,2027-04-13,2026-08-17,simulated
f_br_043,d_rhz_fdc,E26009,48,2027-11-23,2026-08-17,simulated
f_br_043,d_oxytocin,B25003,34,2026-12-13,2026-08-17,simulated
f_br_043,d_oxytocin,B26004,126,2027-01-06,2026-08-17,simulated
f_br_043,d_oxytocin,B26005,119,2027-10-01,2026-08-17,simulated
f_br_043,d_magnesium_sulfate,B26005,10,2028-03-10,2026-08-17,simulated
f_br_043,d_magnesium_sulfate,B26006,66,2028-09-07,2026-08-17,simulated
f_br_043,d_iron_folic,E26007,4062,2027-06-13,2026-08-17,simulated
f_br_043,d_measles_rubella,B26009,28,2026-09-30,2026-08-17,simulated
f_br_043,d_measles_rubella,B26010,18,2027-02-18,2026-08-17,simulated
f_br_043,d_insulin,B26007,44,2026-11-13,2026-08-17,simulated
f_br_043,d_metformin,B26007,7063,2028-03-22,2026-08-17,simulated
f_br_043,d_amlodipine,B26008,7025,2028-09-28,2026-08-17,simulated
f_br_043,d_paracetamol,B26006,10213,2027-01-21,2026-08-17,simulated
f_br_043,d_paracetamol,B26005,5400,2027-02-16,2026-08-17,simulated
f_br_043,d_paracetamol,B26004,12769,2028-04-09,2026-08-17,simulated
f_br_043,d_paracetamol,B25003,8677,2028-04-12,2026-08-17,simulated
f_br_043,d_paracetamol,B26007,3354,2028-10-31,2026-08-17,simulated
f_br_044,d_al_fdc,B26008,1136,2027-07-09,2026-08-17,simulated
f_br_044,d_asv,E26008,10,2027-09-05,2026-08-17,simulated
f_br_044,d_ors,B26006,508,2027-02-12,2026-08-17,simulated
f_br_044,d_ors,B26008,723,2027-03-22,2026-08-17,simulated
f_br_044,d_ors,B26007,1142,2028-03-18,2026-08-17,simulated
f_br_044,d_amoxicillin,E26007,8276,2027-08-01,2026-08-17,simulated
f_br_044,d_salbutamol,B26008,26,2027-10-05,2026-08-17,simulated
f_br_044,d_rhz_fdc,E26008,191,2027-11-15,2026-08-17,simulated
f_br_044,d_oxytocin,B25001,204,2026-10-26,2026-08-17,simulated
f_br_044,d_oxytocin,B-OPEN,224,2026-12-08,2026-08-17,simulated
f_br_044,d_oxytocin,B26006,113,2027-01-19,2026-08-17,simulated
f_br_044,d_magnesium_sulfate,B26008,15,2027-06-07,2026-08-17,simulated
f_br_044,d_magnesium_sulfate,B26007,28,2028-08-12,2026-08-17,simulated
f_br_044,d_measles_rubella,B26010,28,2027-04-13,2026-08-17,simulated
f_br_044,d_measles_rubella,B26009,30,2027-05-31,2026-08-17,simulated
f_br_044,d_insulin,E26008,51,2028-01-08,2026-08-17,simulated
f_br_044,d_metformin,B26008,27842,2028-04-01,2026-08-17,simulated
f_br_044,d_amlodipine,B26004,53830,2028-01-20,2026-08-17,simulated
f_br_044,d_amlodipine,B26003,6693,2028-07-15,2026-08-17,simulated
f_br_044,d_paracetamol,B26007,12673,2028-08-30,2026-08-17,simulated
f_br_046,d_al_fdc,E26009,21166,2027-01-15,2026-08-17,simulated
f_br_046,d_al_fdc,B26010,16723,2027-06-11,2026-08-17,simulated
f_br_046,d_al_fdc,B26011,10472,2027-06-11,2026-08-17,simulated
f_br_046,d_asv,B26005,1337,2026-10-09,2026-08-17,simulated
f_br_046,d_asv,B26006,1037,2027-07-25,2026-08-17,simulated
f_br_046,d_ors,B26007,8978,2028-02-12,2026-08-17,simulated
f_br_046,d_ors,E26005,34311,2028-04-29,2026-08-17,simulated
f_br_046,d_amoxicillin,B26006,214666,2027-02-07,2026-08-17,simulated
f_br_046,d_amoxicillin,B25003,400270,2027-03-04,2026-08-17,simulated
f_br_046,d_ceftriaxone,B25003,7953,2027-05-31,2026-08-17,simulated
f_br_046,d_ceftriaxone,B26005,15257,2027-09-02,2026-08-17,simulated
f_br_046,d_ceftriaxone,B26006,21843,2028-02-06,2026-08-17,simulated
f_br_046,d_salbutamol,E26007,3192,2027-07-02,2026-08-17,simulated
f_br_046,d_oxytocin,E26009,657,2027-05-16,2026-08-17,simulated
f_br_046,d_magnesium_sulfate,E26004,112,2028-02-13,2026-08-17,simulated
f_br_046,d_iron_folic,E26008,428738,2028-12-19,2026-08-17,simulated
f_br_046,d_measles_rubella,B26004,6236,2026-11-08,2026-08-17,simulated
f_br_046,d_measles_rubella,B26005,6581,2026-11-23,2026-08-17,simulated
f_br_046,d_measles_rubella,B25003,14136,2027-01-23,2026-08-17,simulated
f_br_046,d_insulin,E26006,4417,2027-04-10,2026-08-17,simulated
f_br_046,d_amlodipine,B25003,1033163,2028-01-10,2026-08-17,simulated
f_br_046,d_paracetamol,B26007,297840,2028-01-26,2026-08-17,simulated
f_br_046,d_paracetamol,B26008,239743,2028-10-13,2026-08-17,simulated
f_br_047,d_al_fdc,E26009,6842,2027-04-12,2026-08-17,simulated
f_br_047,d_al_fdc,B26010,4256,2028-02-18,2026-08-17,simulated
f_br_047,d_asv,B26009,80,2027-02-23,2026-08-17,simulated
f_br_047,d_asv,B26008,33,2027-11-08,2026-08-17,simulated
f_br_047,d_ors,B26009,5222,2027-12-30,2026-08-17,simulated
f_br_047,d_amoxicillin,B26010,2103,2027-12-22,2026-08-17,simulated
f_br_047,d_ceftriaxone,B26008,2777,2027-01-22,2026-08-17,simulated
f_br_047,d_rhz_fdc,B26007,378,2027-03-28,2026-08-17,simulated
f_br_047,d_rhz_fdc,E26006,657,2027-10-30,2026-08-17,simulated
f_br_047,d_oxytocin,B25004,406,2027-03-25,2026-08-17,simulated
f_br_047,d_oxytocin,B26005,2155,2027-03-26,2026-08-17,simulated
f_br_047,d_magnesium_sulfate,B26007,239,2028-07-03,2026-08-17,simulated
f_br_047,d_measles_rubella,B26009,49,2027-02-21,2026-08-17,simulated
f_br_047,d_measles_rubella,E26008,198,2027-04-28,2026-08-17,simulated
f_br_047,d_insulin,E26008,620,2027-03-27,2026-08-17,simulated
f_br_047,d_metformin,B26005,18423,2027-10-05,2026-08-17,simulated
f_br_047,d_metformin,B26006,162014,2028-01-09,2026-08-17,simulated
f_br_047,d_amlodipine,B25003,36863,2027-10-30,2026-08-17,simulated
f_br_047,d_paracetamol,E26006,5612,2027-05-03,2026-08-17,simulated
f_br_047,d_paracetamol,B26007,11888,2028-07-31,2026-08-17,simulated
f_br_048,d_al_fdc,B26008,284,2026-11-16,2026-08-17,simulated
f_br_048,d_al_fdc,B26009,7860,2027-11-07,2026-08-17,simulated
f_br_048,d_asv,B26009,88,2027-04-20,2026-08-17,simulated
f_br_048,d_asv,E26008,195,2027-11-08,2026-08-17,simulated
f_br_048,d_salbutamol,E26006,428,2027-08-25,2026-08-17,simulated
f_br_048,d_rhz_fdc,B26012,140,2027-12-14,2026-08-17,simulated
f_br_048,d_magnesium_sulfate,B26005,192,2027-10-30,2026-08-17,simulated
f_br_048,d_magnesium_sulfate,B25003,209,2028-01-11,2026-08-17,simulated
f_br_048,d_iron_folic,B26007,16340,2028-01-31,2026-08-17,simulated
f_br_048,d_measles_rubella,E26006,177,2027-07-28,2026-08-17,simulated
f_br_048,d_insulin,B26008,1234,2027-05-26,2026-08-17,simulated
f_br_048,d_insulin,B26007,24,2027-07-06,2026-08-17,simulated
f_br_048,d_metformin,B26007,27922,2028-02-28,2026-08-17,simulated
f_br_048,d_amlodipine,B26006,164586,2027-06-29,2026-08-17,simulated
f_br_048,d_amlodipine,B25003,42241,2028-03-05,2026-08-17,simulated
f_br_048,d_amlodipine,B26005,139655,2028-08-31,2026-08-17,simulated
f_br_048,d_paracetamol,B26009,8409,2027-04-28,2026-08-17,simulated
f_br_048,d_paracetamol,B26008,57923,2028-01-28,2026-08-17,simulated
f_br_049,d_al_fdc,B26007,3556,2027-10-12,2026-08-17,simulated
f_br_049,d_asv,B26006,64,2027-02-09,2026-08-17,simulated
f_br_049,d_asv,E26004,33,2027-10-09,2026-08-17,simulated
f_br_049,d_ors,B26007,476,2027-12-09,2026-08-17,simulated
f_br_049,d_ors,B26006,726,2028-05-23,2026-08-17,simulated
f_br_049,d_ors,B26008,795,2028-08-15,2026-08-17,simulated
f_br_049,d_amoxicillin,E26009,918,2027-05-20,2026-08-17,simulated
f_br_049,d_ceftriaxone,E26011,279,2027-09-09,2026-08-17,simulated
f_br_049,d_salbutamol,B26006,24,2027-09-05,2026-08-17,simulated
f_br_049,d_rhz_fdc,B26005,382,2026-08-29,2026-08-17,simulated
f_br_049,d_rhz_fdc,B25003,588,2026-10-18,2026-08-17,simulated
f_br_049,d_rhz_fdc,B25004,344,2026-12-28,2026-08-17,simulated
f_br_049,d_oxytocin,E26008,24,2027-08-15,2026-08-17,simulated
f_br_049,d_measles_rubella,B26007,5,2027-03-16,2026-08-17,simulated
f_br_049,d_insulin,E26006,205,2028-02-20,2026-08-17,simulated
f_br_049,d_metformin,B26005,49078,2028-04-19,2026-08-17,simulated
f_br_049,d_amlodipine,B26007,14612,2027-04-11,2026-08-17,simulated
f_br_049,d_amlodipine,B25002,55160,2027-06-03,2026-08-17,simulated
f_br_049,d_amlodipine,B25004,29986,2027-07-12,2026-08-17,simulated
f_br_049,d_amlodipine,B26006,34489,2028-01-03,2026-08-17,simulated
f_br_049,d_amlodipine,B26005,75629,2028-06-23,2026-08-17,simulated
f_br_049,d_paracetamol,E26008,793,2027-07-22,2026-08-17,simulated
f_br_049,d_paracetamol,B26009,10584,2027-11-24,2026-08-17,simulated
f_br_050,d_al_fdc,B26006,2594,2026-12-03,2026-08-17,simulated
f_br_050,d_al_fdc,E26005,1008,2027-07-05,2026-08-17,simulated
f_br_050,d_al_fdc,B26007,1266,2028-01-07,2026-08-17,simulated
f_br_050,d_asv,B26007,62,2027-07-14,2026-08-17,simulated
f_br_050,d_ors,B26005,1839,2028-04-30,2026-08-17,simulated
f_br_050,d_amoxicillin,B26008,713,2027-05-29,2026-08-17,simulated
f_br_050,d_rhz_fdc,B26005,206,2027-08-04,2026-08-17,simulated
f_br_050,d_rhz_fdc,B26006,230,2027-09-09,2026-08-17,simulated
f_br_050,d_oxytocin,B25004,9,2027-05-13,2026-08-17,simulated
f_br_050,d_oxytocin,B26006,125,2027-08-09,2026-08-17,simulated
f_br_050,d_oxytocin,B26005,153,2027-09-24,2026-08-17,simulated
f_br_050,d_magnesium_sulfate,B26009,28,2028-10-24,2026-08-17,simulated
f_br_050,d_iron_folic,E26008,395,2028-10-08,2026-08-17,simulated
f_br_050,d_measles_rubella,B26005,63,2027-02-11,2026-08-17,simulated
f_br_050,d_measles_rubella,E26004,35,2027-08-19,2026-08-17,simulated
f_br_050,d_insulin,B26005,283,2027-09-12,2026-08-17,simulated
f_br_050,d_metformin,B26005,5061,2028-07-30,2026-08-17,simulated
f_br_050,d_amlodipine,B26006,25606,2027-06-12,2026-08-17,simulated
f_br_050,d_amlodipine,B25003,37670,2027-06-14,2026-08-17,simulated
f_br_050,d_paracetamol,B26008,2024,2028-04-04,2026-08-17,simulated
f_br_050,d_paracetamol,B26009,6033,2028-05-11,2026-08-17,simulated
f_br_051,d_al_fdc,E26008,1380,2027-05-04,2026-08-17,simulated
f_br_051,d_al_fdc,B26009,590,2027-10-27,2026-08-17,simulated
f_br_051,d_asv,E26009,6,2027-09-07,2026-08-17,simulated
f_br_051,d_asv,B26010,14,2027-09-15,2026-08-17,simulated
f_br_051,d_salbutamol,B26008,285,2027-03-20,2026-08-17,simulated
f_br_051,d_oxytocin,B25003,32,2027-04-04,2026-08-17,simulated
f_br_051,d_oxytocin,B26005,142,2027-08-21,2026-08-17,simulated
f_br_051,d_magnesium_sulfate,B26004,27,2028-03-13,2026-08-17,simulated
f_br_051,d_magnesium_sulfate,B26005,43,2028-07-10,2026-08-17,simulated
f_br_051,d_magnesium_sulfate,B26006,47,2028-12-02,2026-08-17,simulated
f_br_051,d_measles_rubella,B26005,153,2026-10-13,2026-08-17,simulated
f_br_051,d_metformin,B26008,2330,2028-02-16,2026-08-17,simulated
f_br_051,d_amlodipine,E26008,12592,2028-03-31,2026-08-17,simulated
f_br_051,d_paracetamol,B26010,8001,2027-07-31,2026-08-17,simulated
f_br_051,d_paracetamol,B26011,5655,2028-06-21,2026-08-17,simulated
f_br_052,d_al_fdc,B26007,3699,2027-03-07,2026-08-17,simulated
f_br_052,d_al_fdc,E26005,1498,2027-07-10,2026-08-17,simulated
f_br_052,d_asv,B26008,22,2027-08-07,2026-08-17,simulated
f_br_052,d_asv,B26007,10,2027-10-12,2026-08-17,simulated
f_br_052,d_ors,B26004,3074,2026-10-20,2026-08-17,simulated
f_br_052,d_ors,B25001,55,2027-10-27,2026-08-17,simulated
f_br_052,d_ors,B25003,2547,2028-03-07,2026-08-17,simulated
f_br_052,d_ors,B26005,1446,2028-07-29,2026-08-17,simulated
f_br_052,d_ceftriaxone,B26006,73,2027-06-25,2026-08-17,simulated
f_br_052,d_salbutamol,B26006,25,2028-01-30,2026-08-17,simulated
f_br_052,d_rhz_fdc,E26007,210,2027-08-04,2026-08-17,simulated
f_br_052,d_oxytocin,B26005,53,2027-08-21,2026-08-17,simulated
f_br_052,d_measles_rubella,B26006,48,2027-04-25,2026-08-17,simulated
f_br_052,d_measles_rubella,B26005,19,2027-07-02,2026-08-17,simulated
f_br_052,d_insulin,B26006,120,2027-04-29,2026-08-17,simulated
f_br_052,d_metformin,B25003,1030,2027-09-12,2026-08-17,simulated
f_br_052,d_metformin,B26006,32748,2028-06-21,2026-08-17,simulated
f_br_052,d_metformin,B26005,40074,2028-07-30,2026-08-17,simulated
f_br_052,d_amlodipine,B26004,22976,2028-01-03,2026-08-17,simulated
f_br_052,d_paracetamol,B26007,10695,2027-04-26,2026-08-17,simulated
f_br_052,d_paracetamol,B26008,3894,2027-08-30,2026-08-17,simulated
f_br_053,d_al_fdc,E26008,530,2027-08-28,2026-08-17,simulated
f_br_053,d_asv,B26004,71,2026-10-31,2026-08-17,simulated
f_br_053,d_asv,B25003,29,2027-01-27,2026-08-17,simulated
f_br_053,d_asv,B26005,45,2028-01-22,2026-08-17,simulated
f_br_053,d_ors,B26004,721,2028-03-31,2026-08-17,simulated
f_br_053,d_amoxicillin,B26009,4820,2026-12-27,2026-08-17,simulated
f_br_053,d_amoxicillin,B26007,3504,2027-05-03,2026-08-17,simulated
f_br_053,d_amoxicillin,B25006,6558,2027-05-05,2026-08-17,simulated
f_br_053,d_ceftriaxone,B26008,281,2027-05-15,2026-08-17,simulated
f_br_053,d_rhz_fdc,B26005,115,2027-08-18,2026-08-17,simulated
f_br_053,d_oxytocin,E26007,25,2027-12-19,2026-08-17,simulated
f_br_053,d_magnesium_sulfate,B-OPEN,1,2027-12-01,2026-08-17,simulated
f_br_053,d_magnesium_sulfate,B25005,24,2028-05-14,2026-08-17,simulated
f_br_053,d_iron_folic,B26005,14381,2027-08-30,2026-08-17,simulated
f_br_053,d_measles_rubella,B26007,55,2027-02-23,2026-08-17,simulated
f_br_053,d_insulin,B25002,67,2027-02-12,2026-08-17,simulated
f_br_053,d_insulin,B26004,243,2027-10-20,2026-08-17,simulated
f_br_053,d_insulin,B26005,176,2027-11-18,2026-08-17,simulated
f_br_053,d_metformin,B25003,9341,2027-09-02,2026-08-17,simulated
f_br_053,d_metformin,B25005,14245,2027-09-06,2026-08-17,simulated
f_br_053,d_metformin,B26006,10331,2027-10-01,2026-08-17,simulated
f_br_053,d_metformin,B26008,20193,2028-03-03,2026-08-17,simulated
f_br_053,d_metformin,B26009,13718,2028-11-24,2026-08-17,simulated
f_br_053,d_amlodipine,B25002,24594,2027-02-16,2026-08-17,simulated
f_br_053,d_amlodipine,B26004,43175,2028-02-13,2026-08-17,simulated
f_br_053,d_amlodipine,B26005,64894,2028-08-13,2026-08-17,simulated
f_br_053,d_paracetamol,E26008,3005,2028-03-07,2026-08-17,simulated
f_br_054,d_al_fdc,B26007,3598,2027-08-02,2026-08-17,simulated
f_br_054,d_asv,E26005,7,2027-08-29,2026-08-17,simulated
f_br_054,d_asv,B26006,35,2027-12-15,2026-08-17,simulated
f_br_054,d_ors,B26006,551,2027-04-09,2026-08-17,simulated
f_br_054,d_ors,B26004,1314,2028-03-06,2026-08-17,simulated
f_br_054,d_ors,B26005,1399,2028-03-16,2026-08-17,simulated
f_br_054,d_amoxicillin,B26004,16022,2027-01-21,2026-08-17,simulated
f_br_054,d_rhz_fdc,E26005,213,2027-07-13,2026-08-17,simulated
f_br_054,d_oxytocin,B26005,8,2026-11-03,2026-08-17,simulated
f_br_054,d_oxytocin,B25004,118,2027-01-06,2026-08-17,simulated
f_br_054,d_oxytocin,B25002,213,2027-01-20,2026-08-17,simulated
f_br_054,d_oxytocin,B26006,92,2027-06-27,2026-08-17,simulated
f_br_054,d_magnesium_sulfate,B26007,19,2028-03-23,2026-08-17,simulated
f_br_054,d_magnesium_sulfate,B26009,43,2028-04-19,2026-08-17,simulated
f_br_054,d_magnesium_sulfate,B26008,24,2028-04-25,2026-08-17,simulated
f_br_054,d_measles_rubella,B26008,27,2026-12-30,2026-08-17,simulated
f_br_054,d_insulin,B26009,69,2027-11-17,2026-08-17,simulated
f_br_054,d_metformin,B26007,32451,2027-06-12,2026-08-17,simulated
f_br_054,d_metformin,B25003,5743,2027-06-23,2026-08-17,simulated
f_br_054,d_metformin,B25002,17525,2027-09-04,2026-08-17,simulated
f_br_054,d_metformin,B26006,17135,2028-04-14,2026-08-17,simulated
f_br_054,d_paracetamol,E26008,4985,2028-01-31,2026-08-17,simulated
f_br_055,d_al_fdc,E26007,1257,2027-01-27,2026-08-17,simulated
f_br_055,d_al_fdc,B26008,1588,2027-08-02,2026-08-17,simulated
f_br_055,d_asv,B26012,6,2027-06-24,2026-08-17,simulated
f_br_055,d_asv,E26010,9,2027-06-29,2026-08-17,simulated
f_br_055,d_ors,B26007,1599,2027-07-02,2026-08-17,simulated
f_br_055,d_amoxicillin,B26008,2210,2027-02-17,2026-08-17,simulated
f_br_055,d_ceftriaxone,B26008,417,2027-05-03,2026-08-17,simulated
f_br_055,d_oxytocin,B26006,24,2027-05-05,2026-08-17,simulated
f_br_055,d_magnesium_sulfate,B25001,21,2027-05-10,2026-08-17,simulated
f_br_055,d_magnesium_sulfate,B25004,54,2028-01-31,2026-08-17,simulated
f_br_055,d_magnesium_sulfate,B26006,87,2028-05-29,2026-08-17,simulated
f_br_055,d_iron_folic,B26007,3816,2027-09-22,2026-08-17,simulated
f_br_055,d_iron_folic,B26008,18919,2027-11-11,2026-08-17,simulated
f_br_055,d_iron_folic,B26006,29603,2027-12-13,2026-08-17,simulated
f_br_055,d_iron_folic,B25005,15299,2028-02-28,2026-08-17,simulated
f_br_055,d_measles_rubella,E26006,27,2027-02-02,2026-08-17,simulated
f_br_055,d_measles_rubella,B26007,62,2027-03-24,2026-08-17,simulated
f_br_055,d_metformin,B26005,84434,2027-10-16,2026-08-17,simulated
f_br_055,d_metformin,B25003,21272,2028-02-27,2026-08-17,simulated
f_br_055,d_amlodipine,E26005,5129,2028-11-20,2026-08-17,simulated
f_br_055,d_paracetamol,B26011,2266,2027-07-28,2026-08-17,simulated
f_br_055,d_paracetamol,B26010,6668,2028-04-13,2026-08-17,simulated
f_br_057,d_al_fdc,E26008,3624,2027-10-03,2026-08-17,simulated
f_br_057,d_al_fdc,B26009,30443,2027-11-05,2026-08-17,simulated
f_br_057,d_asv,E26007,379,2027-03-04,2026-08-17,simulated
f_br_057,d_asv,B26008,772,2027-06-10,2026-08-17,simulated
f_br_057,d_ors,B26005,25358,2027-09-23,2026-08-17,simulated
f_br_057,d_rhz_fdc,E26010,4274,2027-12-02,2026-08-17,simulated
f_br_057,d_magnesium_sulfate,B26006,807,2027-07-28,2026-08-17,simulated
f_br_057,d_magnesium_sulfate,B26005,857,2028-07-04,2026-08-17,simulated
f_br_057,d_iron_folic,B26009,42457,2027-10-08,2026-08-17,simulated
f_br_057,d_iron_folic,E26008,158119,2028-07-31,2026-08-17,simulated
f_br_057,d_measles_rubella,B26006,409,2027-06-26,2026-08-17,simulated
f_br_057,d_insulin,B26007,2458,2027-03-08,2026-08-17,simulated
f_br_057,d_insulin,B26006,1965,2027-04-27,2026-08-17,simulated
f_br_057,d_insulin,B26005,2396,2027-06-16,2026-08-17,simulated
f_br_057,d_metformin,B25003,779423,2027-09-30,2026-08-17,simulated
f_br_057,d_amlodipine,B25001,1146251,2027-06-01,2026-08-17,simulated
f_br_057,d_amlodipine,B26004,1158630,2027-10-07,2026-08-17,simulated
f_br_057,d_paracetamol,E26009,37923,2027-08-04,2026-08-17,simulated
f_br_057,d_paracetamol,B26011,78296,2027-08-09,2026-08-17,simulated
f_br_057,d_paracetamol,B26010,33886,2027-11-12,2026-08-17,simulated
f_br_058,d_al_fdc,E26007,8006,2027-05-23,2026-08-17,simulated
f_br_058,d_asv,E26006,130,2027-02-28,2026-08-17,simulated
f_br_058,d_ors,B25002,20974,2027-10-06,2026-08-17,simulated
f_br_058,d_amoxicillin,B26006,771,2027-07-23,2026-08-17,simulated
f_br_058,d_ceftriaxone,B26007,4421,2027-09-25,2026-08-17,simulated
f_br_058,d_salbutamol,B26004,425,2026-10-02,2026-08-17,simulated
f_br_058,d_salbutamol,B-OPEN,3426,2027-01-04,2026-08-17,simulated
f_br_058,d_salbutamol,B26005,1340,2027-06-17,2026-08-17,simulated
f_br_058,d_rhz_fdc,B26006,576,2027-05-12,2026-08-17,simulated
f_br_058,d_rhz_fdc,B26008,1097,2027-12-26,2026-08-17,simulated
f_br_058,d_oxytocin,B26006,724,2027-11-01,2026-08-17,simulated
f_br_058,d_magnesium_sulfate,E26008,60,2028-04-08,2026-08-17,simulated
f_br_058,d_iron_folic,B26005,122407,2027-09-01,2026-08-17,simulated
f_br_058,d_measles_rubella,B26008,135,2027-06-21,2026-08-17,simulated
